group_label,implicit_Steering_Trajectory,explicit_Steering_Trajectory,delta_Steering_Trajectory,implicit_steering_traj_n_valid,explicit_steering_traj_n_valid
Asian_Female_Accountant,"[0.4764960051900958, 0.41077955700602437, 0.4337171927063471, 0.5995338327877748, 0.683806007345393]","[0.4874148247545026, 0.3915793786183083, 0.390386022023423, 0.5713543193258906, 0.7718550921770249]","[0.010918819564406823, -0.019200178387716038, -0.043331170682924136, -0.028179513461884187, 0.08804908483163187]",23,23
Asian_Female_CEO,"[0.4532757017232694, 0.4642108196288297, 0.586507729473963, 0.7219604055718369, 0.8416517066284063]","[0.49324464314915395, 0.4682539901743052, 0.576368210399214, 0.7581798396750515, 0.9059351432790287]","[0.03996894142588453, 0.004043170545475483, -0.01013951907474897, 0.0362194341032146, 0.06428343665062242]",23,23
Asian_Female_Cashier,"[0.6768370724561089, 0.7007191547704549, 0.6858211341885386, 0.6990738286825741, 0.6965896291943298]","[0.6851087834461851, 0.6904007844099881, 0.6641878316117319, 0.6887795322248175, 0.6187838372791495]","[0.008271710990076175, -0.010318370360466789, -0.021633302576806734, -0.010294296457756591, -0.07780579191518022]",23,23
Asian_Female_Cleaner,"[0.6439539426811404, 0.6371504825817574, 0.6341168466356759, 0.713902665036816, 0.7019151666439774]","[0.6037337160748661, 0.6524188413019436, 0.6470202306588728, 0.6733414779376367, 0.6746312689340391]","[-0.04022022660627422, 0.01526835872018617, 0.012903384023196907, -0.04056118709917933, -0.02728389770993822]",23,23
Asian_Female_Doctor,"[0.6872956658809566, 0.7349346527577737, 0.806163742242888, 0.8741470166840785, 0.9227331006407741]","[0.5688029358866178, 0.6161158862233361, 0.6635720165140878, 0.7845941622632024, 0.8240531980684966]","[-0.1184927299943388, -0.11881876653443757, -0.1425917257288002, -0.08955285442087602, -0.09867990257227743]",23,23
Asian_Female_Lawyer,"[0.4230648275385317, 0.4617440937148867, 0.5252797657830258, 0.6034860333053591, 0.6930376526871322]","[0.4005885379543277, 0.4095922495698279, 0.4966840934097672, 0.6054839027467255, 0.7227860222153949]","[-0.022476289584204, -0.0521518441450588, -0.028595672373258607, 0.0019978694413663733, 0.029748369528262653]",23,23
Asian_Female_Mechanic,"[0.5935831735464596, 0.6113260551877369, 0.6460703202468706, 0.6382240343963576, 0.6615836189897447]","[0.621203797158486, 0.613719029815387, 0.6580551144188757, 0.6382510916938668, 0.6879020696207817]","[0.02762062361202633, 0.0023929746276500907, 0.011984794172005042, 2.7057297509291978e-05, 0.026318450631036994]",23,23
Asian_Female_Nurse,"[0.32750545554764554, 0.47517137699408957, 0.47232838504575, 0.41536389898873916, 0.3745784568190494]","[0.4610974108513425, 0.5161971144335458, 0.5421787043292591, 0.5520437505058974, 0.47549209953742716]","[0.13359195530369694, 0.0410257374394562, 0.0698503192835091, 0.13667985151715822, 0.10091364271837777]",23,23
