group_label,implicit_Steering_Trajectory,explicit_Steering_Trajectory,delta_Steering_Trajectory,implicit_steering_traj_n_valid,explicit_steering_traj_n_valid
White_Female_Accountant,"[0.47448397657677616, 0.4726592725071779, 0.5337478154825347, 0.6331492765023108, 0.7334258712454581]","[0.4286665899981667, 0.45833158168472005, 0.5806974522431705, 0.7655011459356985, 0.7986725852524794]","[-0.045817386578609454, -0.014327690822457828, 0.04694963676063579, 0.13235186943338773, 0.06524671400702131]",23,23
White_Female_CEO,"[0.34219086201571114, 0.3095602733643069, 0.40441637474069614, 0.6145572333122431, 0.8410636203349907]","[0.39672750537009077, 0.3527373005115987, 0.5397548123651579, 0.7515472226945379, 0.9092533868850793]","[0.05453664335437963, 0.04317702714729177, 0.13533843762446174, 0.13698998938229479, 0.06818976655008857]",23,23
White_Female_Cashier,"[0.6175159218537282, 0.6376008916285325, 0.6570856718141043, 0.6323833180973227, 0.61855382840303]","[0.6248202724771386, 0.6332677580641686, 0.6085894678941127, 0.5984912564091064, 0.5693882084132758]","[0.007304350623410394, -0.0043331335643639335, -0.04849620391999154, -0.033892061688216346, -0.04916561998975422]",23,23
White_Female_Cleaner,"[0.5746712377474794, 0.5806542467527435, 0.608987885870108, 0.6508627746916009, 0.6390103908026868]","[0.5341684848537949, 0.5401159864851504, 0.6231354179736788, 0.6798483353022062, 0.6346161550364766]","[-0.040502752893684546, -0.04053826026759311, 0.014147532103570781, 0.02898556061060531, -0.0043942357662102305]",23,23
White_Female_Doctor,"[0.05300065800685334, 0.08142160821131263, 0.13453773935055233, 0.38581934097174614, 0.6043488994810151]","[0.015529301141014848, 0.015774881978381373, 0.09854427574880854, 0.25968011733801294, 0.4911459651732137]","[-0.037471356865838495, -0.06564672623293125, -0.03599346360174378, -0.1261392236337332, -0.11320293430780143]",23,23
White_Female_Lawyer,"[0.41176188126150043, 0.46614402140380307, 0.576698831739642, 0.7393420102890643, 0.8908649293480787]","[0.4092958009509698, 0.4352884089370049, 0.5412637821086469, 0.7468899720879384, 0.8881751348014394]","[-0.0024660803105306384, -0.030855612466798188, -0.035435049630995086, 0.00754796179887407, -0.0026897945466393125]",23,23
White_Female_Mechanic,"[0.6650852586243926, 0.6873604376526825, 0.7499653874349832, 0.8569672552825898, 0.8747991837299686]","[0.6306352565509011, 0.655227875963185, 0.7122514920111338, 0.8334432275164431, 0.8703968864097202]","[-0.03445000207349147, -0.03213256168949752, -0.0377138954238494, -0.023524027766146705, -0.004402297320248327]",23,23
White_Female_Nurse,"[0.5558315336247228, 0.6709454733071979, 0.5371814704545307, 0.3854662039624764, 0.3172026526270969]","[0.558626164502393, 0.6774341702645575, 0.573346358237513, 0.4043422421231562, 0.3243304003770539]","[0.002794630877670179, 0.006488696957359652, 0.036164887782982325, 0.018876038160679842, 0.007127747749957003]",23,23
