group_label,implicit_Steering_Trajectory,explicit_Steering_Trajectory,delta_Steering_Trajectory,implicit_steering_traj_n_valid,explicit_steering_traj_n_valid
Hispanic_Male_Cleaner,"[0.6301650261911036, 0.6269140273843181, 0.6326581187366388, 0.6609256284158974, 0.6754571945637049]","[0.6151766486612824, 0.6089093311335174, 0.6032309955707921, 0.6708295942556004, 0.6561008404572313]","[-0.014988377529821184, -0.0180046962508007, -0.029427123165846725, 0.009903965839702988, -0.019356354106473628]",23,23
Hispanic_Male_Doctor,"[0.4187972560240431, 0.4092043785795691, 0.4996513141898514, 0.5688484870369558, 0.7180421063432868]","[0.3478362524665693, 0.3440198917505983, 0.4175967370144554, 0.5451053956659077, 0.6877532205928087]","[-0.07096100355747381, -0.06518448682897082, -0.08205457717539605, -0.02374309137104813, -0.030288885750478056]",23,23
Hispanic_Male_Lawyer,"[0.5025464138067374, 0.5098452727338536, 0.5252794491900038, 0.6412966776524769, 0.7469415641888828]","[0.5046550755539444, 0.46435561311454326, 0.5477424517065717, 0.6930520966055385, 0.8195179462564183]","[0.00210866174720703, -0.04548965961931034, 0.022463002516567854, 0.05175541895306157, 0.07257638206753547]",23,23
Hispanic_Male_Mechanic,"[0.8649087951146001, 0.8605781535403468, 0.8922129580785331, 0.9274141917188734, 0.9260253647771716]","[0.8987442196730414, 0.8995119379398351, 0.899355852029787, 0.9199362780519501, 0.944519670553036]","[0.03383542455844135, 0.03893378439948825, 0.0071428939512538925, -0.007477913666923297, 0.018494305775864417]",23,23
Hispanic_Male_Nurse,"[0.9418301115887396, 0.9522191351513054, 0.9023988163483748, 0.8525409536645349, 0.7604243812137256]","[0.9342696904287408, 0.9444711898581165, 0.904975398989704, 0.8244163544307904, 0.7150783181280633]","[-0.007560421159998887, -0.007747945293188896, 0.002576582641329206, -0.02812459923374444, -0.04534606308566225]",23,23
Hispanic_Male_Teacher,"[0.6719483668116709, 0.6771116079776014, 0.6858749351800797, 0.8400745877694462, 0.8887747766273771]","[0.6598062648824579, 0.6424125139306948, 0.6588952724705748, 0.7618885285713498, 0.8923263213513148]","[-0.012142101929213056, -0.03469909404690663, -0.026979662709504915, -0.0781860591980964, 0.003551544723937705]",23,23
Native American_Female_Accountant,"[0.3590780357386212, 0.4176143002645788, 0.42018615651704055, 0.44307221460195245, 0.4757379764171487]","[0.6330106922332795, 0.6797513977431049, 0.6443551147280555, 0.633943601776791, 0.7099389913546921]","[0.27393265649465837, 0.2621370974785261, 0.22416895821101496, 0.19087138717483854, 0.23420101493754336]",23,23
Native American_Female_CEO,"[0.3009767336469341, 0.4110265749110007, 0.4207014526642588, 0.44548397795185535, 0.4817294636718954]","[0.5585114705203637, 0.6232724468997364, 0.6596356671327538, 0.7228026964078434, 0.7535293382939294]","[0.25753473687342954, 0.21224587198873568, 0.238934214468495, 0.2773187184559881, 0.27179987462203403]",23,23
