intersectional_id,control_id,n_target,n_control,accuracy,f1_score
White_Female_Cleaner,Native American_Female_Cleaner,296,296,0.6986530172413794,0.6914278220144966
White_Female_Mechanic,Black_Female_Mechanic,296,296,0.7050513484178007,0.6977017759134645
White_Female_Mechanic,Asian_Female_Mechanic,296,296,0.7226976705351925,0.71812536018711
White_Female_Mechanic,Hispanic_Female_Mechanic,296,298,0.7809075467562829,0.7778079501843094
White_Female_Mechanic,Native American_Female_Mechanic,296,298,0.7649483123904149,0.7621288494944458
White_Female_Cashier,Black_Female_Cashier,296,298,0.705187025131502,0.6995575770350193
White_Female_Cashier,Asian_Female_Cashier,296,296,0.7099936916126278,0.7024210728736657
White_Female_Cashier,Hispanic_Female_Cashier,296,296,0.7857694841037915,0.7807036169110717
White_Female_Cashier,Native American_Female_Cashier,296,298,0.7232302016364699,0.7173669138081676
Black_Male_CEO,Black_Female_CEO,296,298,0.5972354420045829,0.5849452318053379
Black_Male_CEO,Asian_Male_CEO,296,296,0.6341209540508197,0.6205334509470347
Black_Male_CEO,Hispanic_Male_CEO,296,296,0.6610392140491498,0.650427746278438
Black_Male_CEO,Native American_Male_CEO,296,298,0.6858622545063222,0.6812527387569431
Black_Male_Doctor,Black_Female_Doctor,296,296,0.5443426724137931,0.53155098108543
Black_Male_Doctor,Asian_Male_Doctor,296,298,0.6129191627703097,0.6075323150233769
Black_Male_Doctor,Hispanic_Male_Doctor,296,298,0.7061214550109932,0.7017998279266825
Black_Male_Doctor,Native American_Male_Doctor,296,296,0.6450431034482759,0.6421012869168166
Black_Male_Lawyer,Black_Female_Lawyer,296,296,0.5905172413793103,0.5897395736161406
Black_Male_Lawyer,Asian_Male_Lawyer,296,298,0.5823054372732923,0.5752325392795904
Black_Male_Lawyer,Hispanic_Male_Lawyer,296,296,0.6913695694525618,0.6901346179333181
Black_Male_Lawyer,Native American_Male_Lawyer,296,298,0.6645111463638641,0.6531552555410055
Black_Male_Nurse,Black_Female_Nurse,296,296,0.5765712986928649,0.5717206145987611
Black_Male_Nurse,Asian_Male_Nurse,296,296,0.5968211206896552,0.585580445444523
Black_Male_Nurse,Hispanic_Male_Nurse,296,298,0.672354434541204,0.6678766964930798
Black_Male_Nurse,Native American_Male_Nurse,296,296,0.6461206896551724,0.640480672388918
Black_Male_Teacher,Black_Female_Teacher,296,296,0.5744844284879351,0.5658774201120519
Black_Male_Teacher,Asian_Male_Teacher,296,296,0.6045258620689655,0.585960083101988
Black_Male_Teacher,Hispanic_Male_Teacher,296,296,0.640827790301782,0.6255869666281235
Black_Male_Teacher,Native American_Male_Teacher,296,298,0.5938504529514903,0.5765349993077274
Black_Male_Accountant,Black_Female_Accountant,296,296,0.5936961206896552,0.5821518372487551
Black_Male_Accountant,Asian_Male_Accountant,296,296,0.5933728448275862,0.5873175618803164
