intersectional_id,control_id,n_target_imp,n_control_imp,accuracy_imp,f1_score_imp,n_target_exp,n_control_exp,accuracy_exp,f1_score_exp,accuracy_delta,f1_score_delta
Asian_Male_Lawyer,Unmarked_Unmarked_Lawyer,134,1332,0.9139240792947444,0.5900121951786798,134,1332,0.9137568159395737,0.5575664061958525,-0.00016726335517069923,-0.03244578898282724
Native American_Male_Accountant,Unmarked_Unmarked_Accountant,134,1334,0.9092241026580983,0.4831076527665211,134,1334,0.9117346419241544,0.6524820946247866,0.0025105392660561554,0.16937444185826545
Native American_Male_Lawyer,Unmarked_Unmarked_Lawyer,134,1332,0.9092075647518356,0.49773387515317574,134,1332,0.9256845533294449,0.6563072542997779,0.016476988577609264,0.15857337914660213
Black_Female_Cashier,Unmarked_Unmarked_Cashier,134,1334,0.9104595119162552,0.5041919466060736,134,1334,0.9166821765318254,0.5580780505315867,0.006222664615570195,0.053886103925513074
Native American_Male_Teacher,Unmarked_Unmarked_Teacher,134,1334,0.9093541852725326,0.4842432136574145,134,1334,0.9173140841315159,0.6354166947603563,0.007959898858983294,0.15117348110294182
Hispanic_Male_Doctor,Unmarked_Unmarked_Doctor,134,1332,0.908455286113871,0.4760146644378674,134,1332,0.9131663685000445,0.5503997146776936,0.00471108238617346,0.07438505023982617
Black_Male_Cashier,Unmarked_Unmarked_Cashier,134,1334,0.9087096177051339,0.47608569055238065,134,1334,0.909967479340354,0.49555132303978133,0.0012578616352201255,0.019465632487400686
White_Female_Teacher,Unmarked_Unmarked_Teacher,134,1334,0.9085911912656931,0.47605295139327775,134,1334,0.9106282272741579,0.4981251831767014,0.002037036008464832,0.022072231783423657
Hispanic_Female_CEO,Unmarked_Unmarked_CEO,134,1333,0.9094426726215156,0.4846011170468028,134,1333,0.9125962144446141,0.5225429957584604,0.0031535418230985712,0.037941878711657606
White_Male_Cleaner,Unmarked_Unmarked_Cleaner,134,1336,0.9047825885580572,0.48875411756943893,134,1336,0.9108758772327347,0.5053289905399352,0.0060932886746775106,0.016574872970496257
Hispanic_Female_Accountant,Unmarked_Unmarked_Accountant,134,1334,0.9087071433815431,0.48406578014919494,134,1334,0.9185889435430585,0.5988068257392369,0.009881800161515408,0.114741045590042
Native American_Male_Mechanic,Unmarked_Unmarked_Mechanic,134,1333,0.9085035835170354,0.47602882055317297,134,1333,0.9085035835170354,0.47602882055317297,0.0,0.0
Native American_Male_Cleaner,Unmarked_Unmarked_Cleaner,134,1336,0.9093047194283337,0.4831292319754377,134,1336,0.9141393497785282,0.5372805118262319,0.004834630350194491,0.05415127985079421
White_Male_Nurse,Unmarked_Unmarked_Nurse,134,1332,0.9026685177858725,0.5348545423526678,134,1332,0.9102137220085224,0.5153230812168086,0.007545204222649815,-0.01953146113585924
Native American_Male_CEO,Unmarked_Unmarked_CEO,134,1333,0.9102801490636047,0.5336578655017865,134,1333,0.9302483259581876,0.7063562157261603,0.019968176894582967,0.17269835022437374
Asian_Male_Cashier,Unmarked_Unmarked_Cashier,134,1334,0.909349897270763,0.4842420715948383,134,1334,0.9117203092598585,0.5359063596140279,0.002370411989095489,0.0516642880191896
