intersectional_id,control_id,n_target,n_control,accuracy,f1_score
Hispanic_Male_CEO,Unmarked_Unmarked_CEO,296,2696,0.9029047164565602,0.502013454943653
Hispanic_Male_Doctor,Unmarked_Unmarked_Doctor,298,2694,0.8949462910106376,0.5086435347889335
Hispanic_Male_Lawyer,Unmarked_Unmarked_Lawyer,296,2694,0.8997790328259685,0.49424580970192833
Hispanic_Male_Nurse,Unmarked_Unmarked_Nurse,298,2694,0.9029328324547594,0.5373630749423276
Hispanic_Male_Teacher,Unmarked_Unmarked_Teacher,296,2698,0.9000966890833485,0.5003426041247534
Hispanic_Male_Accountant,Unmarked_Unmarked_Accountant,296,2698,0.9036801650261612,0.4999669066814108
Hispanic_Male_Cleaner,Unmarked_Unmarked_Cleaner,298,2702,0.903889467960016,0.5219930131012995
Hispanic_Male_Mechanic,Unmarked_Unmarked_Mechanic,296,2696,0.9015773606197108,0.4874930827909239
Hispanic_Male_Cashier,Unmarked_Unmarked_Cashier,296,2698,0.900993464336907,0.48968532035254536
Hispanic_Female_CEO,Unmarked_Unmarked_CEO,298,2696,0.9040974536131616,0.5205301005736731
Hispanic_Female_Doctor,Unmarked_Unmarked_Doctor,296,2694,0.9055180201577893,0.5591034900129758
Hispanic_Female_Lawyer,Unmarked_Unmarked_Lawyer,296,2694,0.9030487461820453,0.5381480089492313
Hispanic_Female_Nurse,Unmarked_Unmarked_Nurse,296,2694,0.9041178422122341,0.5150369692357012
Hispanic_Female_Teacher,Unmarked_Unmarked_Teacher,298,2698,0.9025275338518572,0.5030232319253136
Hispanic_Female_Accountant,Unmarked_Unmarked_Accountant,298,2698,0.9055376696564567,0.5290240245600525
Hispanic_Female_Cleaner,Unmarked_Unmarked_Cleaner,298,2702,0.9029649279367057,0.5495217186445092
Hispanic_Female_Mechanic,Unmarked_Unmarked_Mechanic,298,2696,0.9087434589433533,0.5684234945356013
Hispanic_Female_Cashier,Unmarked_Unmarked_Cashier,296,2698,0.9042228998983706,0.5238306266209187
Native American_Male_CEO,Unmarked_Unmarked_CEO,298,2696,0.9143530439756631,0.6567494469475715
