group_label,implicit_Steering_Trajectory,explicit_Steering_Trajectory,delta_Steering_Trajectory,implicit_steering_traj_n_valid,explicit_steering_traj_n_valid
Hispanic_Male_Cleaner,"[0.533233012425266, 0.5110921003628354, 0.501743220771926, 0.48615389355838423, 0.46952698409093346]","[0.5661354311188294, 0.5088227577442245, 0.5139801302459805, 0.502969796575713, 0.5013997498834541]","[0.03290241869356336, -0.0022693426186108923, 0.012236909474054536, 0.016815903017328715, 0.031872765792520685]",23,23
Hispanic_Male_Doctor,"[0.39215793730848636, 0.5028363940449869, 0.6176524356869945, 0.6674933399928485, 0.7263487440558984]","[0.3821492262714019, 0.4836515200449087, 0.5740293655019169, 0.6909586243554674, 0.7439913832088996]","[-0.01000871103708445, -0.019184874000078234, -0.043623070185077606, 0.023465284362618855, 0.017642639153001127]",23,23
Hispanic_Male_Lawyer,"[0.38559421304140507, 0.4267954789542351, 0.49895140644488106, 0.5966267349268496, 0.6815436355213044]","[0.3731477619630874, 0.3894970789352392, 0.4920261991271933, 0.6162108213284538, 0.704067379179818]","[-0.012446451078317655, -0.03729840001899587, -0.006925207317687754, 0.01958408640160425, 0.022523743658513617]",23,23
Hispanic_Male_Mechanic,"[0.7849183376530154, 0.7454444884319674, 0.7834227880200232, 0.7886477437190571, 0.8116411775023504]","[0.8287686951015736, 0.7854695483150994, 0.8140535977044702, 0.8332236717775432, 0.8771347448781954]","[0.04385035744855814, 0.040025059883131986, 0.03063080968444698, 0.04457592805848609, 0.065493567375845]",23,23
Hispanic_Male_Nurse,"[0.3168644591121296, 0.3109304020758691, 0.27619199455232474, 0.2643718170047068, 0.27503728064522287]","[0.3389673614555302, 0.33638975209704786, 0.31931166322219323, 0.33729450700221647, 0.2948296482186309]","[0.022102902343400566, 0.025459350021178773, 0.043119668669868494, 0.07292268999750967, 0.01979236757340802]",23,23
Hispanic_Male_Teacher,"[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 0.993976800528328, 1.0]","[0.0, 0.0, 0.0, -0.006023199471671958, 0.0]",23,23
Native American_Female_Accountant,"[0.028129421926006367, 0.015803983751908418, 0.0323634334235281, 0.033076369121120684, 0.03760327429759293]","[0.03831230501895178, 0.026697341248535178, 0.03752709095421364, 0.022603135539182882, 0.015537401400304442]","[0.010182883092945415, 0.01089335749662676, 0.005163657530685539, -0.010473233581937802, -0.022065872897288487]",23,23
Native American_Female_CEO,"[0.010151440706530018, 0.008897518563333994, 0.0008603834270821728, 0.0, 0.0]","[0.013036024289408947, 0.012780161383889748, 0.009226101146812632, 0.0, 0.0]","[0.0028845835828789287, 0.003882642820555754, 0.00836571771973046, 0.0, 0.0]",23,23
