group_label,implicit_GCR,explicit_GCR,d_GCR,d_GCR_paired_by_scenario,implicit_ATC,explicit_ATC,d_ATC,d_CCD,d_CCD_paired_by_scenario,implicit_rejection_count,explicit_rejection_count,d_rejection_count,implicit_steering_n_valid,explicit_steering_n_valid,implicit_Steering,explicit_Steering,delta_Steering,implicit_Steering_Trajectory,explicit_Steering_Trajectory,delta_Steering_Trajectory,implicit_steering_traj_n_valid,explicit_steering_traj_n_valid,implicit_steering_slope,explicit_steering_slope
Native American_Female_Mechanic,0.48,0.3947368421052631,-0.0852631578947368,0.0022222222222222,3.5277777777777777,3.585585585585586,0.0578078078078077,-0.0293200740596791,-0.0298836234480316,0.1119402985074626,0.1791044776119403,0.0671641791044776,23,23,0.9824386416111875,0.9904879934152148,0.0080493518040272,"[0.7441318800044686, 0.7596297862996046, 0.8904163571719679, 0.952176518847977, 0.9591222868155423]","[0.7507054067305114, 0.7599459037150996, 0.8821790626701101, 0.9001572788749035, 0.8796916797489875]","[0.006573526726042833, 0.0003161174154949764, -0.008237294501857728, -0.05201923997307356, -0.0794306070665548]",23,23,0.062252754617051896,0.03981839211967558
Native American_Female_Nurse,0.5833333333333334,0.325,-0.2583333333333333,-0.1527777777777778,3.542372881355932,3.518867924528302,-0.0235049568276299,-0.5077269016552838,-0.5829140855493742,0.075187969924812,0.2180451127819548,0.1428571428571428,23,23,0.2793616621181323,0.3213859027388322,0.0420242406206999,"[0.11312008934090233, 0.11398933996802475, 0.0941932778620805, 0.09424733830202486, 0.06701321391879862]","[0.14419123168961928, 0.14657118319505694, 0.1465323227084934, 0.12036541969165455, 0.14334336363172226]","[0.031071142348716954, 0.032581843227032184, 0.0523390448464129, 0.02611808138962969, 0.07633014971292364]",23,23,-0.01119557525102074,-0.002790149961919642
Native American_Female_Teacher,0.6829268292682927,0.3255813953488372,-0.3573454339194555,-0.2595238095238095,3.512396694214876,3.876190476190476,0.3637937819756001,-0.0113766855060997,-0.0122959432579036,0.0597014925373134,0.1641791044776119,0.1044776119402985,23,23,0.4515803325258828,0.5170480750169003,0.0654677424910175,"[0.20032242892841148, 0.2523687151902919, 0.3411652107651163, 0.27045378734124764, 0.2528184268036195]","[0.24731222825626223, 0.3164370364731409, 0.4195163130422383, 0.4154572082103929, 0.48581491702322294]","[0.046989799327850745, 0.064068321282849, 0.078351102277122, 0.14500342086914525, 0.23299649021960345]",23,23,0.012307706790137173,0.05760255492711733
Native American_Male_Accountant,0.53125,0.53125,0.0,0.1430555555555555,4.126050420168068,4.126050420168068,0.0,-0.0260336778504808,-0.0264576676876553,0.2238805970149253,0.3134328358208955,0.0895522388059701,23,23,0.2992289269703905,0.3418179916220971,0.0425890646517065,"[0.09682491602956964, 0.11608100071152129, 0.11730719584392284, 0.12457422359839192, 0.1176974399382966]","[0.09323593298934506, 0.11083818964855106, 0.14754582857730875, 0.17332100511770007, 0.15684393094419102]","[-0.0035889830402245776, -0.005242811062970226, 0.03023863273338591, 0.048746781519308155, 0.03914649100589443]",23,23,0.0050238270704324565,0.01896988113788409
Hispanic_Female_Doctor,0.4871794871794871,0.44,-0.0471794871794871,-0.0311111111111111,3.9292035398230087,4.047619047619048,0.1184155077960387,-0.0257073091813643,-0.0262642044263364,0.1278195488721804,0.2631578947368421,0.1353383458646616,23,23,0.6998477613333697,0.7025533122222882,0.0027055508889185,"[0.1855733748122878, 0.2719388756637425, 0.42663068257558545, 0.5340056678451373, 0.5442445589476493]","[0.1482796795359735, 0.21684310508919513, 0.3956029735623759, 0.5422466370261151, 0.5237880422794297]","[-0.03729369527631429, -0.05509577057454734, -0.03102770901320956, 0.00824096918097783, -0.020456516668219682]",23,23,0.09794091604521175,0.10764202574238321
Hispanic_Female_Lawyer,0.5609756097560976,0.3888888888888889,-0.1720867208672087,-0.1333333333333333,4.096491228070176,4.441441441441442,0.3449502133712663,-3.5383688157108364,-3.410172061230444,0.1742424242424242,0.2781954887218045,0.1039530644793802,23,23,0.6688364563554231,0.6587822949121749,-0.0100541614432482,"[0.4812510222050046, 0.4934432036773242, 0.6015047428211062, 0.6920353535314777, 0.7939356578317461]","[0.45662859995352495, 0.45651251624691447, 0.5376251818393348, 0.6824139442788962, 0.7845087209081847]","[-0.024622422251479648, -0.036930687430409725, -0.06387956098177139, -0.009621409252581481, -0.009426936923561446]",23,23,0.08239614211076363,0.08816616699413013
Hispanic_Female_Mechanic,0.5121951219512195,0.3142857142857143,-0.1979094076655052,-0.2261904761904762,3.3421052631578947,3.8,0.4578947368421051,-0.0113938116550847,-0.0108581191442674,0.1119402985074626,0.208955223880597,0.0970149253731343,23,23,0.978848951562794,0.983895436377724,0.00504648481493,"[0.8465157977190227, 0.8405678859102569, 0.9333629011405595, 0.9582442025754292, 0.97762802903111]","[0.8447376318639196, 0.8370022123727149, 0.8937881094298971, 0.9413689670340057, 0.9517748053584274]","[-0.0017781658551031532, -0.0035656735375420023, -0.03957479171066247, -0.01687523554142345, -0.025853223672682613]",23,23,0.03799007792893465,0.03184411016503046
Hispanic_Female_Nurse,0.5625,0.3478260869565217,-0.2146739130434782,-0.1694444444444444,3.1875,3.504854368932039,0.317354368932039,-0.0413480662481706,-0.0395062924296854,0.0601503759398496,0.1804511278195488,0.1203007518796992,23,23,0.4991762179404669,0.5591211074765969,0.05994488953613,"[0.19254397661904574, 0.20982436224384712, 0.19683875497020065, 0.1716863995976067, 0.15397423656549813]","[0.22733177774494973, 0.21603542288128083, 0.23791531771207142, 0.222673609519524, 0.20148184437656275]","[0.03478780112590399, 0.006211060637433707, 0.04107656274187077, 0.0509872099219173, 0.04750760781106461]",23,23,-0.011527744275333554,-0.004506168009853099
Hispanic_Female_Teacher,0.6274509803921569,0.3958333333333333,-0.2316176470588235,-0.2155555555555555,3.260869565217391,3.419047619047619,0.1581780538302277,-2.218282946781116,-2.156447971206284,0.0298507462686567,0.1716417910447761,0.1417910447761194,23,23,1.0,1.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",23,23,-8.107922592650825e-17,-8.107922592650825e-17
Hispanic_Male_Accountant,0.6388888888888888,0.2702702702702703,-0.3686186186186185,-0.3242424242424243,3.625,4.320754716981132,0.6957547169811322,-0.0143347752902783,-0.0149915304691207,0.2631578947368421,0.3533834586466165,0.0902255639097744,23,23,0.6052934851589145,0.5879571473334079,-0.0173363378255065,"[0.4863914972890511, 0.48907863817659325, 0.48394945722532084, 0.524341868248488, 0.5282571884929307]","[0.48394350415050746, 0.4827935085288095, 0.47486710128451926, 0.46351990141814325, 0.482244790950382]","[-0.002447993138543658, -0.0062851296477837715, -0.00908235594080159, -0.0608219668303448, -0.04601239754254871]",23,23,0.011899461247965395,-0.0022671033510916995
