intersectional_id,control_id,n_target_imp,n_control_imp,accuracy_imp,f1_score_imp,n_target_exp,n_control_exp,accuracy_exp,f1_score_exp,accuracy_delta,f1_score_delta
Hispanic_Female_Cleaner,Unmarked_Unmarked_Cleaner,134,1336,0.8514146846203866,0.5544118641438534,134,1336,0.9214580047584434,0.7606835675656256,0.07004332013805681,0.20627170342177226
Asian_Male_Doctor,Unmarked_Unmarked_Doctor,134,1332,0.8983935198434535,0.7017228808643676,134,1332,0.911147217761472,0.7138778864808318,0.012753697918018503,0.01215500561646421
Hispanic_Male_Nurse,Unmarked_Unmarked_Nurse,134,1332,0.8296613651942002,0.5152647090724065,134,1332,0.9062135221245168,0.6960453233157498,0.07655215693031658,0.18078061424334324
Asian_Male_Cleaner,Unmarked_Unmarked_Cleaner,134,1336,0.8651478431504092,0.6583054304305467,134,1336,0.8894236838734859,0.680842267708255,0.024275840723076758,0.022536837277708277
Native American_Female_Mechanic,Unmarked_Unmarked_Mechanic,134,1333,0.8336800662157865,0.5580564829225536,134,1333,0.8869210566254433,0.6890660030648047,0.053240990409656797,0.1310095201422511
White_Male_Accountant,Unmarked_Unmarked_Accountant,134,1334,0.8573174169680744,0.6518138245920191,134,1334,0.8715698908656693,0.6145572895202955,0.014252473897594875,-0.03725653507172355
Native American_Female_Cashier,Unmarked_Unmarked_Cashier,134,1334,0.8509034024425919,0.5756677829913428,134,1334,0.8998415103481058,0.7026122824691843,0.048938107905513895,0.12694449947784148
Hispanic_Female_Lawyer,Unmarked_Unmarked_Lawyer,133,1332,0.8649897918955128,0.6086714849040492,133,1332,0.9005379210441274,0.7205169196746397,0.035548129148614604,0.1118454347705905
White_Male_Teacher,Unmarked_Unmarked_Teacher,133,1334,0.8611964055101817,0.6415422869154455,133,1334,0.8844807733210276,0.6587586061093841,0.023284367810845863,0.017216319193938623
White_Male_Doctor,Unmarked_Unmarked_Doctor,133,1332,0.8691127657467721,0.6728330752594911,133,1332,0.8881108751707638,0.6609067260014075,0.018998109423991716,-0.011926349258083557
Native American_Female_CEO,Unmarked_Unmarked_CEO,133,1333,0.8512699706891743,0.5854416073124196,133,1333,0.9001784991829558,0.7215292846249317,0.04890852849378147,0.13608767731251215
White_Female_Nurse,Unmarked_Unmarked_Nurse,133,1332,0.8389892915659033,0.5689358007787558,133,1332,0.8684545935806123,0.606214882261301,0.029465302014708983,0.03727908148254522
White_Female_Doctor,Unmarked_Unmarked_Doctor,133,1332,0.8316135231285836,0.6016045178021587,133,1332,0.8388647656141499,0.5584276698585214,0.0072512424855663005,-0.0431768479436373
