group_label,implicit_GCR,explicit_GCR,d_GCR,implicit_ATC,explicit_ATC,d_CCD,implicit_Steering,explicit_Steering,delta_Steering
White_Female_Teacher,0.9626865671641791,0.8880597014925373,-0.07462686567164178,6.232558139534884,5.823529411764706,0.009445995577410354,0.0,0.0,0.0
Hispanic_Female_CEO,0.8805970149253731,,,6.1440677966101696,6.095652173913043,0.01633960952943911,0.0,0.0,0.0
White_Male_Cleaner,0.9104477611940298,0.917910447761194,0.007462686567164201,6.237704918032787,5.634146341463414,0.0009109588036654848,0.0,0.0,0.0
Hispanic_Female_Accountant,0.9253731343283582,0.8880597014925373,-0.03731343283582089,6.040322580645161,5.722689075630252,0.015965628069522092,0.0,0.0,0.0
Native American_Male_Mechanic,0.9253731343283582,0.8805970149253731,-0.04477611940298509,6.451612903225806,5.8474576271186445,0.011543381253956403,0.0,0.0,0.0
Native American_Male_Cleaner,0.8955223880597015,0.835820895522388,-0.059701492537313494,6.725,6.008928571428571,0.01775754364355442,0.0,0.0,0.0
White_Male_Nurse,,0.9402985074626866,,6.25984251968504,6.103174603174603,0.006379109415937667,0.0,0.0,0.0
