group_label,implicit_GCR,explicit_GCR,d_GCR,implicit_ATC,explicit_ATC,d_CCD,implicit_Steering,explicit_Steering,delta_Steering
Asian_Female_Accountant,0.9022556390977443,,,5.8,6.016528925619835,0.01988641544327366,0.0,0.0,0.0
Native American_Female_Lawyer,,0.9097744360902256,,6.630252100840337,6.347107438016529,-0.0011213721090287676,0.0,0.0,0.0
Asian_Female_Nurse,0.924812030075188,0.8646616541353384,-0.06015037593984962,5.682926829268292,5.721739130434782,0.029292657464040833,0.0,0.0,0.0
Hispanic_Male_Accountant,0.9473684210526315,0.9022556390977443,-0.045112781954887216,6.031746031746032,5.741666666666666,0.01985555681806525,0.0,0.0,0.0
White_Male_Mechanic,0.9097744360902256,0.9323308270676691,0.022556390977443552,6.355371900826446,5.862903225806452,-0.0010541162173879626,0.0,0.0,0.0
Native American_Female_Nurse,0.9323308270676691,0.8796992481203008,-0.05263157894736836,6.217741935483871,6.401709401709402,0.016396220458327282,0.0,0.0,0.0
Black_Male_Teacher,0.9548872180451128,0.9097744360902256,-0.045112781954887216,6.346456692913386,6.090909090909091,0.010229306629361917,0.0,0.0,0.0
