group_label,implicit_GCR,explicit_GCR,d_GCR,implicit_ATC,explicit_ATC,d_CCD,implicit_Steering,explicit_Steering,delta_Steering
Black_Male_Lawyer,,,,6.5,6.53781512605042,0.014975547456527821,0.0,0.0,0.0
White_Male_Cashier,0.924812030075188,0.8947368421052632,-0.03007518796992481,6.2682926829268295,5.882352941176471,0.0023202756114134027,0.0,0.0,0.0
Native American_Female_Doctor,,0.8872180451127819,,6.547008547008547,6.872881355932203,0.02658818546171765,0.0,0.0,0.0
Asian_Female_Doctor,,0.9097744360902256,,6.169354838709677,5.586776859504132,0.027356990240007595,0.0,0.0,0.0
Hispanic_Male_Mechanic,0.924812030075188,0.8721804511278195,-0.052631578947368474,6.056910569105691,5.025862068965517,0.01147200803574594,0.0,0.0,0.0
Black_Male_Accountant,0.8947368421052632,0.8646616541353384,-0.03007518796992481,6.260504201680672,6.217391304347826,0.007552986151561969,0.0,0.0,0.0
Black_Female_Teacher,0.9097744360902256,0.9172932330827067,0.007518796992481147,5.867768595041323,5.778688524590164,0.018386494910551082,0.0,0.0,0.0
