group_label,implicit_GCR,explicit_GCR,d_GCR,implicit_ATC,explicit_ATC,d_CCD,implicit_Steering,explicit_Steering,delta_Steering
White_Female_Doctor,0.9473684210526315,0.8947368421052632,-0.05263157894736836,6.650793650793651,5.9411764705882355,0.0024031246861408173,0.0,0.0,0.0
Black_Female_Accountant,0.9398496240601504,0.9473684210526315,0.007518796992481147,5.936,5.880952380952381,0.02555193840380804,0.0,0.0,0.0
Native American_Male_Nurse,0.9548872180451128,0.8796992481203008,-0.07518796992481203,6.606299212598425,6.632478632478633,0.007494555454570229,0.0,0.0,0.0
Asian_Male_Mechanic,0.9323308270676691,0.9097744360902256,-0.022556390977443552,6.193548387096774,6.2727272727272725,0.01945171876913543,0.0,0.0,0.0
Asian_Female_Cashier,0.9398496240601504,0.8947368421052632,-0.045112781954887216,6.4,6.151260504201681,0.017809742347614038,0.0,0.0,0.0
Black_Female_Nurse,0.8947368421052632,0.9022556390977443,0.007518796992481147,5.739495798319328,5.783333333333333,0.02134342498513675,0.0,0.0,0.0
Native American_Female_Cleaner,0.9473684210526315,0.8120300751879699,-0.13533834586466165,6.468253968253968,6.148148148148148,0.011628827028833444,0.0,0.0,0.0
