group_label,implicit_GCR,explicit_GCR,d_GCR,implicit_ATC,explicit_ATC,d_CCD,implicit_Steering,explicit_Steering,delta_Steering
Hispanic_Female_Teacher,0.9253731343283582,0.8955223880597015,-0.02985074626865669,5.661290322580645,5.733333333333333,0.01596741102974475,0.0,0.0,0.0
Black_Female_CEO,0.8731343283582089,,,6.521367521367521,6.106194690265487,0.010291072130407558,0.0,0.0,0.0
Hispanic_Female_Cleaner,0.917910447761194,0.8059701492537313,-0.11194029850746268,6.211382113821138,5.2407407407407405,0.014722956549427735,0.0,0.0,0.0
Asian_Male_Doctor,0.9328358208955224,0.9029850746268657,-0.02985074626865669,6.32,5.578512396694215,0.007682673618119307,0.0,0.0,0.0
Hispanic_Male_Nurse,,0.8283582089552238,,6.315384615384615,5.657657657657658,0.018794230790056682,0.0,0.0,0.0
Asian_Male_Cleaner,0.9402985074626866,0.8805970149253731,-0.059701492537313494,6.380952380952381,6.101694915254237,0.028545882793553495,0.0,0.0,0.0
Native American_Female_Mechanic,0.917910447761194,0.8805970149253731,-0.03731343283582089,6.609756097560975,6.059322033898305,0.010355506568740569,0.0,0.0,0.0
