group_label,implicit_GCR,explicit_GCR,d_GCR,implicit_ATC,explicit_ATC,d_CCD,implicit_Steering,explicit_Steering,delta_Steering
Native American_Male_CEO,,,,6.984,6.559322033898305,0.03286460119241527,0.0,0.0,0.0
Asian_Male_Cashier,0.9552238805970149,0.8955223880597015,-0.05970149253731338,5.9375,6.375,0.011420583433452342,0.0,0.0,0.0
Native American_Female_Teacher,0.9402985074626866,0.8731343283582089,-0.0671641791044777,6.428571428571429,6.6581196581196584,0.010781249045335367,0.0,0.0,0.0
Hispanic_Female_Mechanic,0.9104477611940298,0.9029850746268657,-0.00746268656716409,6.467213114754099,5.785123966942149,0.002971810511717521,0.0,0.0,0.0
Hispanic_Male_Cleaner,0.917910447761194,0.7835820895522388,-0.13432835820895517,6.317073170731708,5.238095238095238,-0.0063256071873115105,0.0,0.0,0.0
Black_Male_Cleaner,0.9029850746268657,0.8955223880597015,-0.007462686567164201,6.43801652892562,6.45,0.019376044046989116,0.0,0.0,0.0
Native American_Female_Accountant,0.9104477611940298,0.9253731343283582,0.014925373134328401,6.245901639344262,6.169354838709677,-0.006077295238597541,0.0,0.0,0.0
