intersectional_id,control_id,n_target_imp,n_control_imp,accuracy_imp,f1_score_imp,n_target_exp,n_control_exp,accuracy_exp,f1_score_exp,accuracy_delta,f1_score_delta
Asian_Male_Lawyer,Unmarked_Unmarked_Lawyer,134,1332,0.9117764746107463,0.649670683065009,134,1332,0.9135956718035514,0.6262517817227977,0.0018191971928050998,-0.02341890134221125
Native American_Male_Accountant,Unmarked_Unmarked_Accountant,134,1334,0.9083914809426717,0.5559045211822429,134,1334,0.9003596592856923,0.6727327940290302,-0.008031821656979465,0.11682827284678732
Native American_Male_Lawyer,Unmarked_Unmarked_Lawyer,134,1332,0.908282059344871,0.5028772278317597,134,1332,0.9128373809044625,0.6738535639364456,0.004555321559591485,0.17097633610468588
Black_Female_Cashier,Unmarked_Unmarked_Cashier,134,1334,0.9024178352054426,0.5420547381760359,134,1334,0.9088246090595404,0.6220036544607775,0.006406773854097825,0.07994891628474166
Native American_Male_Teacher,Unmarked_Unmarked_Teacher,134,1334,0.90966806969852,0.5160634335269465,134,1334,0.9181209919004123,0.7051312473669167,0.00845292220189231,0.18906781383997018
Hispanic_Male_Doctor,Unmarked_Unmarked_Doctor,134,1332,0.9068618307429472,0.49707823459225775,134,1332,0.9146801550297404,0.6170719602800651,0.007818324286793188,0.1199937256878073
Black_Male_Cashier,Unmarked_Unmarked_Cashier,134,1334,0.9088564226806646,0.48410652129259385,134,1334,0.9099650050167633,0.5483657047865428,0.0011085823360986735,0.06425918349394893
White_Female_Teacher,Unmarked_Unmarked_Teacher,134,1334,0.9046349998776397,0.5194960916374297,134,1334,0.9120010767687148,0.5304781906533858,0.007366076891075046,0.010982099015956037
Hispanic_Female_CEO,Unmarked_Unmarked_CEO,134,1333,0.9091460980321611,0.5114524706354181,134,1333,0.9251089777159823,0.6450694610666122,0.015962879683821263,0.13361699043119413
White_Male_Cleaner,Unmarked_Unmarked_Cleaner,134,1336,0.8985096948452729,0.590041839082469,134,1336,0.9122460506293988,0.532069865573267,0.013736355784125909,-0.057971973509202024
Hispanic_Female_Accountant,Unmarked_Unmarked_Accountant,134,1334,0.9060460438391494,0.5190767744583725,134,1334,0.9254511845097693,0.6880613142083487,0.019405140670619825,0.16898453974997618
Native American_Male_Mechanic,Unmarked_Unmarked_Mechanic,134,1333,0.9070777659496365,0.48736795206745487,134,1333,0.909113837701588,0.4830766961096062,0.0020360717519515292,-0.004291255957848683
Native American_Male_Cleaner,Unmarked_Unmarked_Cleaner,134,1336,0.9085189927011251,0.5081965169689531,134,1336,0.91632502120972,0.5614323758430819,0.007806028508594909,0.05323585887412885
White_Male_Nurse,Unmarked_Unmarked_Nurse,134,1332,0.9112650094711334,0.6241550194013957,134,1332,0.9117486290073987,0.5588223977701839,0.00048361953626530063,-0.06533262163121178
Native American_Male_CEO,Unmarked_Unmarked_CEO,134,1333,0.9111877303376936,0.5890782631412994,134,1333,0.9237263055708581,0.7168749894332128,0.012538575233164484,0.1277967262919134
Asian_Male_Cashier,Unmarked_Unmarked_Cashier,134,1334,0.9112228666519833,0.546907210042605,134,1334,0.9135893106233024,0.6342489625668909,0.002366443971319132,0.08734175252428589
Native American_Female_Teacher,Unmarked_Unmarked_Teacher,134,1334,0.9079289332648116,0.4889571418878621,134,1334,0.9048699312336342,0.6686968672510571,-0.0030590020311773714,0.17973972536319505
Hispanic_Female_Mechanic,Unmarked_Unmarked_Mechanic,134,1333,0.9094238492227357,0.5321970988437645,134,1333,0.9270199545746884,0.6721213443558549,0.017596105351952773,0.13992424551209037
Hispanic_Male_Cleaner,Unmarked_Unmarked_Cleaner,134,1336,0.909299174387818,0.4982427853998173,134,1336,0.9249469881660541,0.6337037633501389,0.015647813778236097,0.13546097795032158
Black_Male_Cleaner,Unmarked_Unmarked_Cleaner,134,1336,0.9099083803959356,0.5100180213241341,134,1336,0.8998966249100423,0.536121376083268,-0.010011755485893281,0.026103354759133945
Native American_Female_Accountant,Unmarked_Unmarked_Accountant,134,1334,0.9081049070076578,0.49016509518819723,134,1334,0.9023552953889326,0.6853044300562401,-0.0057496116187252255,0.19513933486804286
Hispanic_Female_Teacher,Unmarked_Unmarked_Teacher,134,1334,0.9060775741609209,0.5024313281900821,134,1334,0.9151454074446581,0.5882982648624893,0.00906783328373717,0.08586693667240719
Black_Female_CEO,Unmarked_Unmarked_CEO,134,1333,0.9061299158355638,0.5316426423696976,134,1333,0.9149071016787571,0.5340987809042131,0.008777185843193314,0.0024561385345155395
Hispanic_Female_Cleaner,Unmarked_Unmarked_Cleaner,134,1336,0.9066381149581785,0.4755158563623068,134,1336,0.9288042535586263,0.6510254738872845,0.022166138600447804,0.17550961752497768
Asian_Male_Doctor,Unmarked_Unmarked_Doctor,134,1332,0.9104684662703242,0.6390608900077497,134,1332,0.924404612116709,0.6634293494730341,0.013936145846384806,0.02436845946528443
Hispanic_Male_Nurse,Unmarked_Unmarked_Nurse,134,1332,0.9074795205121429,0.48198059339107563,134,1332,0.9208223894399467,0.6105482433553283,0.013342868927803786,0.12856764996425268
Asian_Male_Cleaner,Unmarked_Unmarked_Cleaner,134,1336,0.9177404728724248,0.6371326996988638,134,1336,0.9207051023535368,0.6199183870469279,0.00296462948111198,-0.017214312651935848
Native American_Female_Mechanic,Unmarked_Unmarked_Mechanic,134,1333,0.9032981012774393,0.4980993314566732,134,1333,0.9208718958776888,0.6129801709508308,0.017573794600249548,0.11488083949415762
White_Male_Accountant,Unmarked_Unmarked_Accountant,134,1334,0.9037194301344071,0.6271473769950144,134,1334,0.9087169984353762,0.5396235979354487,0.004997568300969091,-0.08752377905956576
