intersectional_id,control_id,n_target,n_control,accuracy,f1_score
White_Female_Cleaner,Hispanic_Female_Cleaner,269,269,0.806532822661875,0.800994831691758
White_Female_Cleaner,Native American_Female_Cleaner,269,267,0.6804475421863536,0.6759750758837828
White_Female_Mechanic,Black_Female_Mechanic,267,269,0.5867938371239911,0.584193805529019
White_Female_Mechanic,Asian_Female_Mechanic,267,267,0.5549613211311477,0.5354318380025944
White_Female_Mechanic,Hispanic_Female_Mechanic,267,267,0.7630317539998198,0.7588880400739086
White_Female_Mechanic,Native American_Female_Mechanic,267,269,0.6698092443140131,0.6681404982982307
White_Female_Cashier,Black_Female_Cashier,267,267,0.5404909247503907,0.5289449901274123
White_Female_Cashier,Asian_Female_Cashier,267,267,0.5514689463778748,0.5478366533817711
White_Female_Cashier,Hispanic_Female_Cashier,267,267,0.7618935213244442,0.7518272611700789
White_Female_Cashier,Native American_Female_Cashier,267,269,0.6453585707146428,0.6406626827170111
Black_Male_CEO,Black_Female_CEO,267,267,0.5514705413250821,0.5495303944981987
Black_Male_CEO,Asian_Male_CEO,267,269,0.6149669845928101,0.6090036888735965
Black_Male_CEO,Hispanic_Male_CEO,267,267,0.606716322689719,0.6035544436144378
Black_Male_CEO,Native American_Male_CEO,267,269,0.5987953036027776,0.5824945171315429
Black_Male_Doctor,Black_Female_Doctor,267,269,0.5334556126192223,0.5283540003226046
Black_Male_Doctor,Asian_Male_Doctor,267,269,0.5601247248716067,0.5517379169088001
Black_Male_Doctor,Hispanic_Male_Doctor,267,267,0.6165938307442024,0.6144568672689334
Black_Male_Doctor,Native American_Male_Doctor,267,267,0.5629474456500753,0.5479308420293415
Black_Male_Lawyer,Black_Female_Lawyer,267,267,0.5488293087498803,0.5397589504569957
Black_Male_Lawyer,Asian_Male_Lawyer,267,269,0.5826118855465884,0.5687744557969737
Black_Male_Lawyer,Hispanic_Male_Lawyer,267,269,0.6092422538730634,0.5961123971014595
Black_Male_Lawyer,Native American_Male_Lawyer,267,267,0.5648888321796549,0.5624039284563819
Black_Male_Nurse,Black_Female_Nurse,267,267,0.5444322701471214,0.5407467451291866
Black_Male_Nurse,Asian_Male_Nurse,267,269,0.5966985257371313,0.5903922222002527
Black_Male_Nurse,Hispanic_Male_Nurse,267,269,0.7426999266324285,0.736791452743135
Black_Male_Nurse,Native American_Male_Nurse,267,269,0.6036944597339001,0.5991707147227409
Black_Male_Teacher,Black_Female_Teacher,267,269,0.6054697018981541,0.6013611400290755
Black_Male_Teacher,Asian_Male_Teacher,267,267,0.6031468088005618,0.5992658604043009
Black_Male_Teacher,Hispanic_Male_Teacher,267,267,0.7225956170850745,0.7143357919681654
Black_Male_Teacher,Native American_Male_Teacher,267,267,0.5997679106975069,0.5882049460498042
Black_Male_Accountant,Black_Female_Accountant,267,267,0.557871064467766,0.5471679920843876
Black_Male_Accountant,Asian_Male_Accountant,267,267,0.5867279937793946,0.5750037142927203
Black_Male_Accountant,Hispanic_Male_Accountant,267,269,0.7471241606992598,0.7400881757334594
Black_Male_Accountant,Native American_Male_Accountant,267,267,0.6269386583304093,0.6252677372612645
Black_Male_Cleaner,Black_Female_Cleaner,269,267,0.641929567131328,0.6367882239037078
Black_Male_Cleaner,Asian_Male_Cleaner,269,267,0.6322083639031548,0.6269015675634143
Black_Male_Cleaner,Hispanic_Male_Cleaner,269,267,0.7186720469552458,0.7092936233130713
Black_Male_Cleaner,Native American_Male_Cleaner,269,267,0.602494497432135,0.5975904625737116
Black_Male_Mechanic,Black_Female_Mechanic,267,269,0.5657983508245877,0.561562238450284
Black_Male_Mechanic,Asian_Male_Mechanic,267,267,0.5944288494050848,0.5929274620130657
Black_Male_Mechanic,Hispanic_Male_Mechanic,267,267,0.7041149637946984,0.69609288440177
Black_Male_Mechanic,Native American_Male_Mechanic,267,267,0.6462282531970026,0.6451877834260307
Black_Male_Cashier,Black_Female_Cashier,269,267,0.6184189155422289,0.6157997814760041
Black_Male_Cashier,Asian_Male_Cashier,269,267,0.6571276861569216,0.6563755047651872
Black_Male_Cashier,Hispanic_Male_Cashier,269,269,0.733015407190022,0.7272579177131181
Black_Male_Cashier,Native American_Male_Cashier,269,267,0.6155358497403711,0.6084460672314294
Black_Female_CEO,Asian_Female_CEO,267,267,0.6062665475772752,0.6033714055769606
Black_Female_CEO,Hispanic_Female_CEO,267,267,0.6150228147404462,0.6040949785454219
Black_Female_CEO,Native American_Female_CEO,267,269,0.5900912750511642,0.5825552746634536
Black_Female_Doctor,Asian_Female_Doctor,269,267,0.5385179750550257,0.5316938630067327
Black_Female_Doctor,Hispanic_Female_Doctor,269,267,0.5802389188351333,0.5708312489124724
Black_Female_Doctor,Native American_Female_Doctor,269,267,0.5550766792567426,0.552817544247584
Black_Female_Lawyer,Asian_Female_Lawyer,267,269,0.5518625870435443,0.5430293956226466
Black_Female_Lawyer,Hispanic_Female_Lawyer,267,267,0.6023495661341335,0.5972095567455417
Black_Female_Lawyer,Native American_Female_Lawyer,267,269,0.5918561995597946,0.5891263922422508
Black_Female_Nurse,Asian_Female_Nurse,267,267,0.5809700447928332,0.5730576364895935
Black_Female_Nurse,Hispanic_Female_Nurse,267,267,0.7433602347762289,0.7395459248764105
Black_Female_Nurse,Native American_Female_Nurse,267,267,0.5704344636192542,0.5626808638366878
Black_Female_Teacher,Asian_Female_Teacher,269,269,0.5690028227862267,0.5636345634772735
Black_Female_Teacher,Hispanic_Female_Teacher,269,267,0.707850330154072,0.701410910481826
Black_Female_Teacher,Native American_Female_Teacher,269,267,0.5731578055635003,0.5650724441587981
Black_Female_Accountant,Asian_Female_Accountant,267,269,0.537253248375812,0.5294972741679445
Black_Female_Accountant,Hispanic_Female_Accountant,267,267,0.771303709847204,0.768274348142435
Black_Female_Accountant,Native American_Female_Accountant,267,267,0.5704474673214847,0.5393958934508651
Black_Female_Cleaner,Asian_Female_Cleaner,267,267,0.5966665603368528,0.5931029602989147
Black_Female_Cleaner,Hispanic_Female_Cleaner,267,269,0.7980557593543653,0.7906182910920032
Black_Female_Cleaner,Native American_Female_Cleaner,267,267,0.608612714919136,0.5926904618616221
Black_Female_Mechanic,Asian_Female_Mechanic,269,267,0.6359501100513573,0.6325788507034246
Black_Female_Mechanic,Hispanic_Female_Mechanic,269,267,0.7315480557593543,0.7255572815304518
Black_Female_Mechanic,Native American_Female_Mechanic,269,269,0.6082917791014338,0.6046227915076969
Black_Female_Cashier,Asian_Female_Cashier,267,267,0.6210054547194488,0.6140703583413526
Black_Female_Cashier,Hispanic_Female_Cashier,267,267,0.7590034769849119,0.7516408085634214
Black_Female_Cashier,Native American_Female_Cashier,267,269,0.5943873807776963,0.5904426773620223
Asian_Male_CEO,Asian_Female_CEO,269,267,0.5501834189288335,0.5484263293343872
Asian_Male_CEO,Hispanic_Male_CEO,269,267,0.555616028708134,0.5547182033998848
Asian_Male_CEO,Native American_Male_CEO,269,269,0.6178152629419154,0.6153417636581168
Asian_Male_Doctor,Asian_Female_Doctor,269,267,0.4774027879677183,0.4712337968189936
Asian_Male_Doctor,Hispanic_Male_Doctor,269,267,0.6009859326462569,0.5871039110643178
Asian_Male_Doctor,Native American_Male_Doctor,269,267,0.6393983859134262,0.6365060382369171
Asian_Male_Lawyer,Asian_Female_Lawyer,269,269,0.55619497432135,0.5511654490436175
Asian_Male_Lawyer,Hispanic_Male_Lawyer,269,269,0.5890183875998559,0.5857851431295116
Asian_Male_Lawyer,Native American_Male_Lawyer,269,267,0.6107872855285683,0.6007462543793581
Asian_Male_Nurse,Asian_Female_Nurse,269,267,0.5494864269992663,0.5411107998600179
Asian_Male_Nurse,Hispanic_Male_Nurse,269,269,0.7375626681340182,0.7320183969722379
Asian_Male_Nurse,Native American_Male_Nurse,269,269,0.6297536072389337,0.6285834823551145
Asian_Male_Teacher,Asian_Female_Teacher,267,269,0.5390315480557594,0.5347754633756193
Asian_Male_Teacher,Hispanic_Male_Teacher,267,267,0.7307952406775335,0.7249298724900313
Asian_Male_Teacher,Native American_Male_Teacher,267,267,0.6442249209309868,0.642393140158068
Asian_Male_Accountant,Asian_Female_Accountant,267,269,0.5520783224460046,0.5474773333616493
Asian_Male_Accountant,Hispanic_Male_Accountant,267,269,0.7607483492296405,0.7530340672196432
Asian_Male_Accountant,Native American_Male_Accountant,267,267,0.659615936712495,0.6550669493285902
Asian_Male_Cleaner,Asian_Female_Cleaner,267,267,0.5857794507001819,0.5839816977955186
Asian_Male_Cleaner,Hispanic_Male_Cleaner,267,267,0.7697538968477687,0.762504183881636
Asian_Male_Cleaner,Native American_Male_Cleaner,267,267,0.7007113464544323,0.6989223294959814
Asian_Male_Mechanic,Asian_Female_Mechanic,267,267,0.5614453411592076,0.5502541494484857
Asian_Male_Mechanic,Hispanic_Male_Mechanic,267,267,0.7038103288781141,0.6990471628598561
Asian_Male_Mechanic,Native American_Male_Mechanic,267,267,0.739583399789467,0.738387814274861
Asian_Male_Cashier,Asian_Female_Cashier,267,267,0.6312936709787451,0.62647520972755
Asian_Male_Cashier,Hispanic_Male_Cashier,267,269,0.7698826118855466,0.7641397773418326
Asian_Male_Cashier,Native American_Male_Cashier,267,267,0.713820217550799,0.7128218663231645
Asian_Female_CEO,Hispanic_Female_CEO,267,267,0.5759657405339883,0.5729619286322285
Asian_Female_CEO,Native American_Female_CEO,267,269,0.5939838591342627,0.5909161567117018
Asian_Female_Doctor,Hispanic_Female_Doctor,267,267,0.5631056812019523,0.5624172054958672
Asian_Female_Doctor,Native American_Female_Doctor,267,267,0.5976921113911129,0.5899667645179466
Asian_Female_Lawyer,Hispanic_Female_Lawyer,269,267,0.596541542832983,0.5887702623462683
Asian_Female_Lawyer,Native American_Female_Lawyer,269,269,0.5997151920722882,0.5914665190972153
Asian_Female_Nurse,Hispanic_Female_Nurse,267,267,0.7640447413471315,0.7593889942286197
Asian_Female_Nurse,Native American_Female_Nurse,267,267,0.6190628090210215,0.6060576613347246
Asian_Female_Teacher,Hispanic_Female_Teacher,269,267,0.7477793778984063,0.7433774502802636
Asian_Female_Teacher,Native American_Female_Teacher,269,267,0.6537050623624359,0.6525117396365699
Asian_Female_Accountant,Hispanic_Female_Accountant,269,267,0.7623624358033749,0.7559926880612821
Asian_Female_Accountant,Native American_Female_Accountant,269,267,0.6397207646176912,0.6373037064348456
Asian_Female_Cleaner,Hispanic_Female_Cleaner,267,269,0.8088011634094127,0.8034590101685956
Asian_Female_Cleaner,Native American_Female_Cleaner,267,267,0.6955412306444761,0.6941075129705346
Asian_Female_Mechanic,Hispanic_Female_Mechanic,267,267,0.7251141541491293,0.7213083760559268
Asian_Female_Mechanic,Native American_Female_Mechanic,267,269,0.6573367571533383,0.6561901874417073
Asian_Female_Cashier,Hispanic_Female_Cashier,267,267,0.7730992006796155,0.7638806336647518
Asian_Female_Cashier,Native American_Female_Cashier,267,269,0.687357016309246,0.6800784414118476
Hispanic_Male_CEO,Hispanic_Female_CEO,267,267,0.5852371686497178,0.5836291316206538
Hispanic_Male_CEO,Native American_Male_CEO,267,269,0.6222670579603815,0.6149176013073905
Hispanic_Male_Doctor,Hispanic_Female_Doctor,267,267,0.5015484327702373,0.49269403531373124
Hispanic_Male_Doctor,Native American_Male_Doctor,267,267,0.6391463842546813,0.6359592603048914
Hispanic_Male_Lawyer,Hispanic_Female_Lawyer,269,267,0.5338174662668667,0.5311747223881724
Hispanic_Male_Lawyer,Native American_Male_Lawyer,269,267,0.6365182015062277,0.6322703323400225
Hispanic_Male_Nurse,Hispanic_Female_Nurse,269,267,0.5137931034482759,0.5081074537118819
Hispanic_Male_Nurse,Native American_Male_Nurse,269,269,0.7633920688411653,0.7600712845608681
Hispanic_Male_Teacher,Hispanic_Female_Teacher,267,267,0.4814443841908832,0.476144891399063
Hispanic_Male_Teacher,Native American_Male_Teacher,267,267,0.7500179051811481,0.7459925477355914
Hispanic_Male_Accountant,Hispanic_Female_Accountant,269,267,0.5143849526448651,0.5019200150922054
