intersectional_id,control_id,n_target,n_control,accuracy,f1_score
White_Male_CEO,White_Female_CEO,290,292,0.6514026884862654,0.6492736070821669
White_Male_CEO,Black_Male_CEO,290,294,0.5358562244301578,0.530906830477298
White_Male_CEO,Asian_Male_CEO,290,292,0.5496785505552308,0.5372953377878797
White_Male_CEO,Hispanic_Male_CEO,290,290,0.5206896551724137,0.5190379364643419
White_Male_CEO,Native American_Male_CEO,290,290,0.6155172413793104,0.6095271214798641
White_Male_Doctor,White_Female_Doctor,292,290,0.6325248392752776,0.6263479239391266
White_Male_Doctor,Black_Male_Doctor,292,292,0.5253360607831677,0.5176250602886354
White_Male_Doctor,Asian_Male_Doctor,292,294,0.5017825832846289,0.49735717966336557
White_Male_Doctor,Hispanic_Male_Doctor,292,288,0.5051724137931035,0.4937299678494772
White_Male_Doctor,Native American_Male_Doctor,292,292,0.5960841613091759,0.5935736434783633
White_Male_Lawyer,White_Female_Lawyer,292,292,0.6577147866744595,0.6541674571708677
White_Male_Lawyer,Black_Male_Lawyer,292,292,0.5051431911163063,0.4969435256483184
White_Male_Lawyer,Asian_Male_Lawyer,292,294,0.5599357101110461,0.55654475040098
White_Male_Lawyer,Hispanic_Male_Lawyer,292,292,0.5785797779076564,0.5731487998090272
White_Male_Lawyer,Native American_Male_Lawyer,292,294,0.5904846862920012,0.5853086849286699
White_Male_Nurse,White_Female_Nurse,294,294,0.6479836353009936,0.6422574767436057
White_Male_Nurse,Black_Male_Nurse,294,292,0.54760374050263,0.5356573198834134
White_Male_Nurse,Asian_Male_Nurse,294,294,0.5422559906487434,0.5363169227955289
White_Male_Nurse,Hispanic_Male_Nurse,294,290,0.5597895967270602,0.5480656256104031
White_Male_Nurse,Native American_Male_Nurse,294,290,0.5650789012273524,0.5607845462712636
White_Male_Teacher,White_Female_Teacher,294,290,0.6373173582700176,0.6329915118313394
White_Male_Teacher,Black_Male_Teacher,294,292,0.5203097603740503,0.49185896838915183
White_Male_Teacher,Asian_Male_Teacher,294,292,0.5785505552308592,0.5752035880940535
White_Male_Teacher,Hispanic_Male_Teacher,294,290,0.5376972530683811,0.5350264457987143
White_Male_Teacher,Native American_Male_Teacher,294,290,0.6450905902980713,0.6432020259304632
White_Male_Accountant,White_Female_Accountant,294,290,0.6045879602571596,0.5884380370791435
White_Male_Accountant,Black_Male_Accountant,294,292,0.5306838106370544,0.5221110044737098
White_Male_Accountant,Asian_Male_Accountant,294,294,0.5544778881745568,0.5493869080572076
White_Male_Accountant,Hispanic_Male_Accountant,294,292,0.49976621858562237,0.48855421318478764
White_Male_Accountant,Native American_Male_Accountant,294,290,0.5856808883693747,0.5798451537255775
White_Male_Cleaner,White_Female_Cleaner,292,292,0.6713909994155465,0.6651761894508248
White_Male_Cleaner,Black_Male_Cleaner,292,292,0.525686732904734,0.5098890101553518
White_Male_Cleaner,Asian_Male_Cleaner,292,294,0.5084453535943892,0.504778818266138
White_Male_Cleaner,Hispanic_Male_Cleaner,292,290,0.5620397428404441,0.5551414264807841
White_Male_Cleaner,Native American_Male_Cleaner,292,290,0.5529514903565167,0.5497103090575941
White_Male_Mechanic,White_Female_Mechanic,294,292,0.6655172413793103,0.6590410759517326
White_Male_Mechanic,Black_Male_Mechanic,294,292,0.5393629456458211,0.5340445392920754
White_Male_Mechanic,Asian_Male_Mechanic,294,290,0.5443600233781415,0.5344355273353733
White_Male_Mechanic,Hispanic_Male_Mechanic,294,294,0.5524839275277615,0.5438225771387994
White_Male_Mechanic,Native American_Male_Mechanic,294,292,0.5852133255406196,0.5799507341478927
White_Male_Cashier,White_Female_Cashier,292,292,0.6404734073641146,0.6377156517510065
White_Male_Cashier,Black_Male_Cashier,292,292,0.5392168322618351,0.5220074543579006
White_Male_Cashier,Asian_Male_Cashier,292,290,0.5788427819988311,0.5774889592703512
White_Male_Cashier,Hispanic_Male_Cashier,292,290,0.5670075978959673,0.563367354000251
White_Male_Cashier,Native American_Male_Cashier,292,290,0.6151081239041496,0.6073072452916088
White_Female_CEO,Black_Female_CEO,292,292,0.5274985388661602,0.5219039177934979
White_Female_CEO,Asian_Female_CEO,292,294,0.5681180596142607,0.5587892178540835
White_Female_CEO,Hispanic_Female_CEO,292,291,0.5628285010037354,0.5621715806311116
White_Female_CEO,Native American_Female_CEO,292,291,0.6277955111970307,0.6189931336874018
White_Female_Doctor,Black_Female_Doctor,290,294,0.5358270017533606,0.5320744561965135
White_Female_Doctor,Asian_Female_Doctor,290,292,0.5187901811805962,0.5137637513715555
White_Female_Doctor,Hispanic_Female_Doctor,290,289,0.5440179910044978,0.5394579247025092
White_Female_Doctor,Native American_Female_Doctor,290,291,0.5938697318007663,0.5855203135024729
White_Female_Lawyer,Black_Female_Lawyer,292,294,0.5219754529514904,0.5105866723333781
White_Female_Lawyer,Asian_Female_Lawyer,292,292,0.5049386323787259,0.49295805186608116
White_Female_Lawyer,Hispanic_Female_Lawyer,292,291,0.5605401449644583,0.5531439641705246
White_Female_Lawyer,Native American_Female_Lawyer,292,293,0.5829357182613204,0.57434372408373
White_Female_Nurse,Black_Female_Nurse,294,290,0.5547340736411456,0.5477080279652989
White_Female_Nurse,Asian_Female_Nurse,294,292,0.5510812390414962,0.5443046173912605
White_Female_Nurse,Hispanic_Female_Nurse,294,293,0.5589184112854481,0.5400224695560466
White_Female_Nurse,Native American_Female_Nurse,294,293,0.6050302966726111,0.589825944884063
White_Female_Teacher,Black_Female_Teacher,290,294,0.5308299240210403,0.519388199250959
White_Female_Teacher,Asian_Female_Teacher,290,294,0.5631209818819404,0.5568092274676871
White_Female_Teacher,Hispanic_Female_Teacher,290,293,0.5437393537042865,0.5357276447813873
White_Female_Teacher,Native American_Female_Teacher,290,293,0.5972011169556465,0.5900968501556065
White_Female_Accountant,Black_Female_Accountant,290,294,0.49135008766803046,0.4841575203852936
White_Female_Accountant,Asian_Female_Accountant,290,292,0.5431034482758621,0.5391936755437269
White_Female_Accountant,Hispanic_Female_Accountant,290,293,0.5762034997277545,0.5446948905548095
White_Female_Accountant,Native American_Female_Accountant,290,291,0.5937960506926024,0.5874624435986832
White_Female_Cleaner,Black_Female_Cleaner,292,292,0.5787551139684395,0.5721715347517419
White_Female_Cleaner,Asian_Female_Cleaner,292,290,0.5308591466978375,0.5157903011817079
White_Female_Cleaner,Hispanic_Female_Cleaner,292,293,0.5980108934280901,0.5909988564410374
White_Female_Cleaner,Native American_Female_Cleaner,292,289,0.6056074505120321,0.5923767044378561
White_Female_Mechanic,Black_Female_Mechanic,292,296,0.5424605493863238,0.5360053111225025
White_Female_Mechanic,Asian_Female_Mechanic,292,290,0.49842197545295147,0.4928938780600086
