intersectional_id,control_id,n_target,n_control,accuracy,f1_score
White_Female_Nurse,Unmarked_Unmarked_Nurse,295,2693,0.9142894494674089,0.6389429923816998
Native American_Female_Mechanic,Unmarked_Unmarked_Mechanic,298,2696,0.9097955903663776,0.6796269211732728
Hispanic_Female_CEO,Unmarked_Unmarked_CEO,297,2696,0.91151759769162,0.6395668572166915
Black_Male_Doctor,Unmarked_Unmarked_Doctor,296,2694,0.914875117876267,0.6550637730722852
Asian_Female_Nurse,Unmarked_Unmarked_Nurse,296,2693,0.911991733810362,0.6361336033954138
Asian_Male_Accountant,Unmarked_Unmarked_Accountant,296,2698,0.9134714561177416,0.6877121383837868
White_Female_Mechanic,Unmarked_Unmarked_Mechanic,296,2696,0.9013104613480362,0.557923718231786
Asian_Male_Teacher,Unmarked_Unmarked_Teacher,296,2697,0.9265828606679675,0.7335056162567561
Asian_Male_Nurse,Unmarked_Unmarked_Nurse,295,2693,0.9362752694607017,0.7865424770790707
Hispanic_Female_Cleaner,Unmarked_Unmarked_Cleaner,298,2701,0.929189628158271,0.7508203328746559
Hispanic_Female_Teacher,Unmarked_Unmarked_Teacher,297,2697,0.9349665479238624,0.7830744480989427
Hispanic_Female_Cashier,Unmarked_Unmarked_Cashier,296,2697,0.9089723348364357,0.6750503452978304
Hispanic_Female_Accountant,Unmarked_Unmarked_Accountant,298,2698,0.9302768432696299,0.770643107201342
Black_Male_Cleaner,Unmarked_Unmarked_Cleaner,298,2701,0.9153595849603109,0.6947948814689971
Black_Male_Mechanic,Unmarked_Unmarked_Mechanic,296,2696,0.9088069637958274,0.6278744503835124
Black_Male_CEO,Unmarked_Unmarked_CEO,296,2696,0.9051908884771016,0.5814575198492568
Hispanic_Female_Mechanic,Unmarked_Unmarked_Mechanic,298,2696,0.9265850115323475,0.7564881695138721
Black_Male_Lawyer,Unmarked_Unmarked_Lawyer,295,2694,0.9081272927530254,0.6055031273841894
Black_Male_Cashier,Unmarked_Unmarked_Cashier,298,2697,0.9144164073322066,0.673579666995785
Native American_Male_Nurse,Unmarked_Unmarked_Nurse,296,2693,0.9258557870686908,0.7165709591878902
